text,label
"Com tentativas de sabotagem por governistas e ataques do proclamado relator  à Lava Jato  vamos nos basear em provas, não repetiremos a República do Galeão (que culminou com o suicídio de Vargas) , CPI da Covid estreia em grande estilo ",0
"É oficial minha psicóloga é bruxa, me mandou mensagem agora perguntando se tô livre pra consulta daqui a meia hora justamente quando tô sofrendo pressão psicológica e pensando em suicídio :)",1
sim eu comi palmito dnv vcs estão chocados? estão bravos? vão me matar por isso?,0
eu nao sei se eu sou suficiente eu espero que eu consiga fazer ele feliz eu mao quero ver ele mal eu sou ijutil demais eu devia me matar,1
  eu quero MORRER,1
NAO AGUENTO MAIS CARALHO NAO É POSSIVEL Q EU NAO SOU CAPAZ DE BATER UM PREGO QUERO MORRER SOU MTO INUTIL ESTOU PUTA NESSE CARALHO VAI TODO MUNDO TOMAR NO CU TMB INFERNO ESTRUME BOSTA MERDA ODIOOO ,1
Ai quase tive um treco agr kkkkkk ai esses processos seletivos ainda vai me matar,0
" O meu é de medo pq possivelmente vou ter que apresentar sozinha e eu quero morrer 

Como que se apresenta?",0
"Fudeu, fiz período grande dms e a prof vai me matar. Tô nem aí",0
 vou me matar ali,1
Suicídio coletivo qm vem??,1
merda de vida inferno odeio viver odeio ter que existir quero morrer eu preciso morrer,1
eu quero morrer,1
eu nao aguento mais ele pelo amor de deus para de acabar com a minha vida ,1
"Acabei de passar umq vergonha no grupo da facul, vou me matar",1
 Peguei e quero me matar,1
vo acender uma vela de 7 dias hoje pq ta foda a mente suicida ta d,1
"no dia que eu for fazer endoscopia eu tenho que ficar 12 HORAS SEM TOMAR ÁGUA... e eu tomo água toda hora
querem me matar de uma vez é?",0
Legal agora quero morrer,1
 Vou me matar por causa dela,1
realmente tô considerando mais do que nunca o suicidio,1
Tava feliz mas ai eu fui achar de ver minha posição na lista de espera do Sisu e agora tô com vontade me matar de novo ,1
"eu achei que se não me matasse em 2017 nunca mais ia me matar pq não me imaginava passando por momento pior, 2020 e 2021 mostrando que tudo sempre pode piorar",1
   Quer me matar do coração? carajo,0
" Sim se vc responder com um emoji eles falam q vc ficou sem resposta mas na real é só preguiça de responder sabe. E nessa publicação era especificamente falando sobre a história dele, outro dia foi um médio mandando eu me matar pq eu estava louca por gostar do Gil é pesado amiga.",0
"eu não tava preparada fisicamente e muito menos psicologicamente pro dia de hoje, eu só quero morrer",1
"Detalhe que ainda tenho que estudar pra O. Mais um motivo pra me matar, sai da sacada, Harianne

 ",0
"MAINHA VAI ME MATAR, MAS IREI MORRER BONITA ",0
vou  me matar,1
" eu vou é me matar 

brincandeira",0
 vo me matar,1
"Estava a conversando com uma gay, falei que não gostava da música do EMICIDA com a PABLLO VITTAR, a gay me mandou um áudio falando que a irmã dele tentou se matar e que eu fui super insensível com a tentava de suicídio da irmã dele por não gostar da música.",0
 MEU DEUS EU QUERO ME MATAR,1
"dia cansativo, vai dá duas horas e eu quero morrer",1
"Eu fiquei quase suas horas em Thyphlo Ruins pra o prêmio da shrine se um Ancient Core. 
QUERO MORRER",0
eu tava de boa ouvindo musica medieval até que do nada TONIIIGH LETS CELEBRATE maldito now united quer me matar do coração to quase assinando o yt premium só p n ter que ouvir esses cara,0
"27042021 14:05:58 Matheus William: Eu cujo nome esta na lista me comprometo a pagar o contrato kkkk Coso contrario Felipe vai me matar 

 felipe
dayse
Cleyton
Rafa
Matheus
Caio
Júnior
Adisson Castro
                 Vixi kkkkkkkkkkkkk",0
"to bem, lembro de umas coisas, fico mal e quero morrer",1
  indo me matar,1
"                       Minha lei sob meu corpo (aí já derivada a auto propriedade) é q não podem me matar, se eu quisesse matar alguém eu teria q achar alguém q quer morrer (oq seria extremamente improvável). Essa misticidade de pactos sociais na vdd podem ser explicados em contratos individuais.",0
só hoje eu já tive 2 motivos pra me matar e esse é o terceiro ,1
"Indo pra 17 página do H.C (e ainda é o primeiro) e tô cambaleando de sono. Quero me matar? Sim, 100",0
essa dúvida ainda vai me matar  só queria ter condições de fazer   ,0
Eu vou me matar. ,1
viver esta complicado não sei se qro matar algm ou me matar,1
"e eu achando que a super lua ia ser tranquilo, e agora quero matar alguém ou me matar",1
matheus deve querer me matar pq eu fiz ele comprar lá também porque estava com muito desconto kkkkkkkkkkkkkkkkk,0
vivendo pq suicídio faz a mãe se culpar,1
tudo bem(n está nd bem a única coisa q eu penso o dia td é sobre como me matar,1
leonardo ainda vai me matar com os peidos dele misericórdia,0
Refém de  uma  rotina suicida !,1
"Eu quero morrer tentando descobrir as senhas dos 318 emails da minha mãe que ela cria e esquece (email1.com, email2.com...) ahhhhh",0
cortando amizades pra que menos pessoas sofram quando eu me matar,1
se eu não me matar a escola vai tmnc,1
Eu n estou me matando de votar mas na final eu vou me matar de votar pra tombar a jujuba,0
" Deus me livre kkkkk quero nem imaginar.
Minha mãe vai me matar kkkk",0
 Me matar com desenhos?,0
 obrigado eu ia me matar às 15h25.,1
Esperando o dia q eu evoluir do quero me matar pro vou me matar,1
pq que eu fui entrar na vida dela? meu deus eu só quero morrer,1
 Eu beijei a menina que ódio quero morrer virgem (???? Kkkkkkl),0
se alguem quiser entrar na minha casa e me matar eu vou ficar grata,1
"Tô vendo presente p Tuca e só coisa engraçadinha consegue chamar minha atenção, Brenda vai me matar. To achando melhor comprar pelúcia",0
Vou me matar,1
só de lembrar da vontade de me matar,1
Felipe Neto pede união em torno de Lula contra o Satanás Bolsonaro ,0
"ele quer me matar de ciúmes mesmo
é isso",0
"Eu vou me matar. Não sei com o que e não sei de que maneira, mas eu vou me matar.",1
 Sim KKKKKK Q ODIO eu ate conheço mta gente que morreu novo por causa de depressão mas o comportamento suicida em si nada saúde de ferro,0
Tem dias que nem esse que eu quero morrer só ! mano esse fardo de enterra meu filho e viver não dá,1
"era pra ser só 15 dias de quarentena, hoje eu arruinei absolutamente todos os meus relacionamentos e estou há 1 passo de me matar",1
2 vez que começo a ler 27 minutes e não consigo continuar por chorar,0
quero morrer,1
me matar e deixar minha mae triste ou continuar vivendo sendo eu triste? eis a questao,1
Quer me matar é desmarcar coisa em cima da hora....,0
 Para de graca vai me matar,0
quero me matar mas to bem sim e vc,1
Vou ali me matar,1
quero morrer,1
"não entendi, vou me matar ",1
ANSIOSO!  Liberadas novas imagens de O Esquadrão Suicida. Longa dirigido por James Gunn tem estreia marcada para 5 de agosto nos cinemas ,0
mais um dia sendo assediada no trabalho  quero morrer ,1
"Madi mandou ir ver o tiktok, n tem nada no tiktok,

Madison vc quer me  matar",0
"  Você vai me matar de amores hoje!!!
Eu também amo você!! ",0
"Mandei meu tcc 2h da manhã (o prazo era até meia noite) pedindo pelo amor de Deus pra considerar mesmo depois do horário e agora tô levando um vácuo do meu orientador

Thalles se vc quiser me matar me dê um tiro que é menos doloroso",0
"Na noite passada, mais um episódio do Monday Night RAW foi realizado no Yuengling Center, na estrutura imponente do WWE ThunderDome, contando com centenas de fãs de forma virtual. O show desta semana, no entanto, ficou marcado por um acontecimento bastan ",0
Mainha vai me matar quando souber que torei a corda três meses depois de trocar,0
 quer me matar?eu tenho ansiedade,0
mds nunca passei tanta vergonha na minha vida quero morrer.,1
"Queria uma dar uma notícia diferente pra vcs, tipo um suicídio sabe",1
EU VOU ME MATAR ,1
KEREM ENFIOU A FACA E HANDE ACABOU DE ME MATAR ,0
"Quer me matar é falar que Renan é meu marido, ele é meu NOIVO! ",0
"Meu aí eterno, Keren e Hande acabaram de terminar de me matar com essas fotos perfeitas no feed",0
eu vou me matar,1
qro me matar vey,1
"das minhas calças

1 tá na dudinha
1 n da p usar p sair a tempos pq ta desbotada curta e agr rasgada
1 tá feia a mt tempo
outra rasgou
uma mais nova desprendeu um ngc lá é n da p arrumar
1 tá apertada
uma tava MUITO larga

sobram três
uma q minha mãe quer me matar por ainda usar",0
 vou fazer uma thread de todas as vezes que fala que vai me matar ou que me odeia,0
Acho que vou me matar ,1
A HANDE POSTOU TB. ELES QUEREM ME MATAR. AMOOOOO DEMAISSSSS,0
"Spoilers snk









No mesmo nível de sexualizar a cena do draco no banheiro é sexualizar a cena do reiner tentando suicídio,sem meme só pq tem saliva na cena a galera já espuma,VCS SÃO NOJENTOS",0
 estou indo me matar,1
"Hidroxicloroquina, criminosamente prescrita pelo governo federal, dentre várias reações admitidas pelo fabricante temos:
Cardiomiopatia que pode resultar em insuficiência cardíaca;
Psicose, comportamento suicida;
Insuficiência hepática fulminante...
Prefiro virar jacaré!",0
não entendi vou me matar ,1
"Tem muitos., Libertadores12 inteira no Pacaembu foi um espetáculo. 

Mas esse dia, esse dia foi memorável. Titulo jogando contra o rival, de lavar a alma.

Quero morrer num Domingo com o Corinthians campeão e assim foi, Dr.  ",0
"CCJ aprova 14 projetos, entre eles o de prevenção ao suicídio no RN ",0
Suicídio ,1
meu deus eu lavei minha camisola 2 vezes e não sai o cheiro do menino KKKKKKKKKKKKK eu vou me matar,0
esquadrão suicida ,0
"hmmm
que vontade de um suicídio",1
Aaaaa que ódiooorr eu não sei como fazer a pré inscrição vou me matar,0
"hoje eu tô um porre, queria me matar",1
 bgl é marcar uma resenha quero morrer de rir de novo kkkk,0
quero morrer depois disso ,1
"Palestra sobre riscos de suicídio entre adolescentes abre atividades da segunda turma da pós em Educação e Diversidade do . A palestra poderá ser acompanhada por todos os interessados no canal do câmpus no YouTube. 

Veja mais informações em  ",0
quero morrer,1
Vo me matar nao sei como vejo a lista de espera da unifesspa,0
sonhei com cobra quero morrer,0
"eu to penando em seriamente em me matar, vai ser melhor bem melhor",1
ecoares: Suicídio. Pensei nessas palavras muitas vezes. É algo difícil de dizer em voz alta. É ainda mais assustador quando você sente que pode estar falando serio.  Os 13 Porquês  ,0
" Sim, e por quase me matar de amores ",0
"sem papas na língua
não me calo
não me acalmo

vão se foder, seus babacas de merda!
tentaram me matar
tentaram me destruir
de forma com que eu ficasse quieta
com que eu não denunciasse

sobrevivente
essa é a palavra
é isso o que eu sou
sobrevivente.",0
eu quero me matar,1
 eu quero morrer,1
tô tão triste queria só dormir pra sempre,1
"não tem absolutamente NADA nesse mundo que me deixa mais fraca do que ela usando moletom eu tô sem estrutura jogada no chão com essa calça de moletom e jaqueta jeans
o objetivo era me matar lisa? parabéns conseguiu. ",0
"a ju super fofa e preocupada deu ter tirado 15 em química B mas eu tô bem fds, n vai me matar e eu não tô ligando",0
"Eu faço tudo, agora quer me matar e lavar roupa, botar no arame e dobrar ",0
Vida do crime é suicídio lento,0
"se eu me matar, vc sentiria minha falta? kjkjkjkkk nao né",1
" Nenhum pouco, quero morrer, avisa",1
"Odeio quando falam que tenho a mente fraca por ter tido depressão. Odeio quando falam que não sou forte e nunca fui, por isso tentei me matar. Odeio o fato da minha própria família dizer isso pra mim...",1
"NO MEIO DO OCEANO COM UMA CANOA E APENAS NÓS DOIS... PERFEITO 

ESSE HOMEM QUER ME MATAR???? ",0
EU TAVA ESTUDANDO KEREM VOCÊ QUER ME MATAR?????,0
odeio minha vida quero me matar eu não sou capaz de ajudar ninguém eu sou um lixo humano que merece morrer sozinha,1
Só aqui que o Google não tá deixando salvar imagens? Quero morrer ,0
 marina se que me matar postando isso,0
Oq resta é viver pq suicídio deixa a mãe triste,1
o fone na verdade eh da minha mãe que eu peguei pq o meu estragou ELA VAI ME MATAR NUNCA MAIS VOU TER UM FONE,0
 imagina me matar de brigar por participante de reality show pra continuar pobre?,0
Sarah ainda vai me matar de curiosidade ,0
kerem bursin você quer me matar????? ,0
"tw suicídio (spoiler?) danganropa 2
.
.
.
.
.
.
.
.
QUE MERDA É ESSA DNV ISSO MANO NÃO QUERO VER ISSO VEI QUEM É QUE TÁ ALI MANO ",0
"Quer me MATAR DE ÓDIO: interrompe o que eu tava falando em algum grupo.
Exemplo: tô contando uma história  puxei um assunto e vem um infeliz e fala algo no meio. 
O ódio que me dá",0
Essa internet vai me matar de raiva,0
 a unica coisa que eu tô pensando é em suicídio,1
e se eu me matar,1
Nossa que gostinho de quero morrer,1
meu deus como eu sou burra quero morrer,1
"Engordei 7kg de novembro pra abril, vou me matar",1
Só hj 5 motivos de suicídio,1
 Vou me matar ,1
"ah nem fodendo que o soteldo postou vídeo com carta de despedida, eu vou me matar",0
   Qual o problema? Vai me matar? Não gosto mesmo onça feia do krl,0
"era pra gastar 10 com o Marlboro, acabei comprando 2 assados e uma gasosa kkk cartão é suicídio ",0
" Carregador doido indo pro pau, suicida que nem vc",0
"Artigo aponta que em decorrência de medidas de confinamento suicídio é agora a principal causa de morte para crianças e adolescentes (10 a 14 anos) no Canadá.  

Hospital Mcmaster observou um aumento de 300 nas tentativas de suicídio.
 ",0
"Essa mulher ainda vai me matar qlqr dia desses

Q TREINO DE PERNA É ESSE MEU DEUS DO CÉU???",0
me deu uma puta vontade de me matar,1
"A Tchize vai me matar 

Vou abrir um fã Club 

 vem só me explicar bem!!!! ",0
"Amiga até vai, agora quer me matar de raiva e que eu acho a PURA falsidade (peguei trauma pq uma mina n gostava de mim e me chamava assim) é chamar de: nega, amore e FLOR pqp ",0
"kjjk suicídio 
",0
"Minha Teoria DCEU

Esquadrão Suicida,Aves de Rapina e Liga da Justiça(Joss) irão se passar antes do filme do Flash, ai vai ter o Flashpoint que vai resetar um novo universo que Inicia Com:Liga da justiça Snyder Cut,Shazam e Adão Negro

Obs: Novo esquadrão suicida irá se enquadrar",0
"To na folga mas preferia tá trabalhando
Ficar sem fazer nada por duas horas é meio q me matar
Sou hiperativo demais kkkkj",0
aqui lembrando o dia que um motoqueiro arranhou o carro na sinaleira fechada cheguei em casa chorando achando q o Xande ia me matar ele disse foi nada e me abraçou KKKKKKKKKK,0
 nossa quero morrer,1
"Minha mãe vai me matar, como smp fazendo merda atrás de merda kkkkkk",0
 vou me matar juro,1
odeio cólica quero morrer,0
 quero morrer,1
Essa cólica vai me matar,0
meu namorado da academia veio todo de preto aí quer me matar né ,0
 Ehhh e pra melhorar vou no médico hoje e preciso da minha identidade  minha mãe vai me matar ? Sim ou claro,0
eu preciso ir morar sozinha pelo bem da minha saúde mental. ou é isso ou eu vou me matar porque não estou suportando mais,1
meu primo de 8 anos me chamou de cringe namoral vou me matar,0
 o q vai rolar é meu suicídio,1
"For no One seguida de Im só tired

Bolão pro meu suicídio",0
que me matar é me chamar de querida,0
"       Se você desativasse , eu ia desistir de tentar me matar",0
Minha mãe vai me matar quando ver o quanto eu já gastei,0
  eu tô passando mal sério vou me matar,1
EU QUERO MORRER,1
 eu vou me matar avisa gusta ,1
"Pensei que a panela de pressão ia explodir e me matar, agora vou ficar igual uma idiota limpando a sujeira que eu fiz. Um ótimo dia pra mim ",0
